date,kalman_beta,ols_beta,difference
2025-02-20,-1.4655577292835844,-0.6259953230456059,-0.8395624062379785
2025-02-21,-1.4682111914417137,-0.6166719886947973,-0.8515392027469164
2025-02-24,-1.4677868587726408,-0.6047947931494333,-0.8629920656232075
2025-02-25,-1.4703772624493787,-0.6051420466417943,-0.8652352158075844
2025-02-26,-1.472621117815661,-0.6113902606633141,-0.8612308571523468
2025-02-27,-1.47344379341676,-0.6183641015657839,-0.855079691850976
2025-02-28,-1.4759631486858082,-0.6164793752262776,-0.8594837734595306
2025-03-03,-1.4738962061211316,-0.6168374889300141,-0.8570587171911175
2025-03-04,-1.47269741962746,-0.6162021331742622,-0.8564952864531978
2025-03-05,-1.4712398163871911,-0.6121315997201657,-0.8591082166670254
2025-03-06,-1.46950297410349,-0.6017429318668004,-0.8677600422366896
2025-03-07,-1.4700118181822421,-0.5901031547590359,-0.8799086634232063
2025-03-10,-1.4702593277857112,-0.5785227254529834,-0.8917366023327278
2025-03-11,-1.4715711638651567,-0.5699325111331275,-0.9016386527320293
2025-03-12,-1.4706747546586498,-0.5576464894190822,-0.9130282652395676
2025-03-13,-1.46775299027063,-0.5349411847106582,-0.9328118055599719
2025-03-14,-1.463592379722595,-0.5021251447662918,-0.9614672349563032
2025-03-17,-1.46297870047769,-0.46951861113715143,-0.9934600893405385
2025-03-18,-1.4641586621899303,-0.445330126481565,-1.0188285357083653
2025-03-19,-1.4612006313940198,-0.4140137843098648,-1.047186847084155
2025-03-20,-1.4610540641457033,-0.3869661399713298,-1.0740879241743735
2025-03-21,-1.462701052275914,-0.373318186451133,-1.089382865824781
2025-03-24,-1.4599680485347786,-0.35156053887897887,-1.1084075096557997
2025-03-25,-1.4604880701907237,-0.3318917631795575,-1.1285963070111662
2025-03-26,-1.459500052293043,-0.3077871790681437,-1.1517128732248993
2025-03-27,-1.4593757885947893,-0.27894869941197964,-1.1804270891828097
2025-03-28,-1.4576625371015894,-0.2484047567964245,-1.209257780305165
2025-03-31,-1.4575873343646366,-0.2261767731992128,-1.2314105611654238
2025-04-01,-1.4546871734277673,-0.20215598366800425,-1.252531189759763
2025-04-02,-1.4570261476751112,-0.1807196379963738,-1.2763065096787374
2025-04-03,-1.456821731086998,-0.1610428584534409,-1.295778872633557
2025-04-07,-1.4677322162364155,-0.1582552494594056,-1.3094769667770099
2025-04-08,-1.4692669084411718,-0.17593062633510037,-1.2933362821060714
2025-04-09,-1.4692248055821202,-0.21179091699087405,-1.2574338885912462
2025-04-10,-1.4592066764048353,-0.231604236683693,-1.2276024397211422
2025-04-11,-1.4558867536917097,-0.25719952597603246,-1.1986872277156773
2025-04-14,-1.4534476701962569,-0.2778516849130268,-1.17559598528323
2025-04-15,-1.4545782537015608,-0.30118413842451464,-1.1533941152770462
2025-04-16,-1.4524643205030732,-0.33156289085589563,-1.1209014296471775
2025-04-17,-1.4498685655828345,-0.36058345449580553,-1.089285111087029
2025-04-18,-1.449011444964189,-0.39306404787582494,-1.0559473970883642
2025-04-21,-1.442975198778189,-0.39971096682244767,-1.0432642319557413
2025-04-22,-1.4367403171034843,-0.38895644109930405,-1.0477838760041802
2025-04-23,-1.4482284636789267,-0.3932250177553014,-1.0550034459236253
2025-04-24,-1.4451946772065132,-0.3926524752307179,-1.0525422019757953
2025-04-25,-1.4455755413357965,-0.39029652385337954,-1.055279017482417
2025-04-28,-1.4492306835702473,-0.4032591027712602,-1.045971580798987
2025-04-29,-1.4475825225244594,-0.41056302800804634,-1.037019494516413
2025-04-30,-1.4497138360643547,-0.4269614644415176,-1.022752371622837
2025-05-06,-1.4462776097507302,-0.43843011774783314,-1.007847492002897
2025-05-07,-1.4454684922838261,-0.44664467222421766,-0.9988238200596085
2025-05-08,-1.4491741902156692,-0.45328249163192336,-0.9958916985837458
2025-05-09,-1.4497724062787734,-0.45994870710414704,-0.9898236991746263
2025-05-12,-1.45199184261042,-0.46297664114364245,-0.9890152014667775
2025-05-13,-1.4543325110135557,-0.4683777360293515,-0.9859547749842041
2025-05-14,-1.4534881519076692,-0.46996108639965284,-0.9835270655080164
2025-05-15,-1.4607036308915218,-0.46812890713699185,-0.9925747237545299
2025-05-16,-1.457862500485293,-0.47240891283748454,-0.9854535876478084
2025-05-19,-1.4572416750396124,-0.4752758371257335,-0.9819658379138789
2025-05-20,-1.457916624330378,-0.4765228944953488,-0.9813937298350293
2025-05-21,-1.449842612409207,-0.47122646378129174,-0.9786161486279152
2025-05-22,-1.450521576673628,-0.4698817058310296,-0.9806398708425983
2025-05-23,-1.4507955707490021,-0.4687328658104746,-0.9820627049385275
2025-05-26,-1.4518206109673009,-0.4737637092557563,-0.9780569017115446
2025-05-27,-1.4525568156033397,-0.4808243908570833,-0.9717324247462564
2025-05-28,-1.453244155339616,-0.49092463888654736,-0.9623195164530687
2025-05-29,-1.4537858860745876,-0.5059025174826082,-0.9478833685919794
2025-05-30,-1.4536005800677447,-0.5174878558726417,-0.936112724195103
2025-06-03,-1.4508402720502256,-0.5285988269410664,-0.9222414451091592
2025-06-04,-1.4492360812091973,-0.535700751752076,-0.9135353294571213
2025-06-05,-1.4493565211004251,-0.5366960643144116,-0.9126604567860135
2025-06-06,-1.44924019139868,-0.5387127387523032,-0.9105274526463769
2025-06-09,-1.454979540605129,-0.5498528062256325,-0.9051267343794964
2025-06-10,-1.4554501114514145,-0.5659651711047253,-0.8894849403466891
2025-06-11,-1.4529308412988529,-0.5787615267024098,-0.8741693145964431
2025-06-12,-1.4512915989935675,-0.5820975601998968,-0.8691940387936707
2025-06-13,-1.4508303344584839,-0.5784086031534139,-0.87242173130507
2025-06-16,-1.4511346936055263,-0.5700995001107021,-0.8810351934948242
2025-06-17,-1.4525821443586624,-0.5715042187659956,-0.8810779255926668
2025-06-18,-1.4515419148704187,-0.561754041378304,-0.8897878734921147
2025-06-19,-1.4537512990205752,-0.5525400695092992,-0.901211229511276
2025-06-20,-1.454641254396922,-0.5453772645814681,-0.909263989815454
2025-06-23,-1.4531952897826295,-0.5148562509585322,-0.9383390388240973
2025-06-24,-1.454887191348805,-0.475902256922216,-0.9789849344265891
2025-06-25,-1.453574864161672,-0.42250314967144753,-1.0310717144902244
2025-06-26,-1.4519136659373097,-0.3550041462426283,-1.0969095196946814
2025-06-27,-1.4532131156412378,-0.2982939562585045,-1.1549191593827333
2025-06-30,-1.4529114256920008,-0.2550712795329311,-1.1978401461590698
2025-07-01,-1.4521708043357535,-0.2008199503407262,-1.2513508539950273
2025-07-02,-1.4523292941862085,-0.14778027825130202,-1.3045490159349065
2025-07-03,-1.4502523262015186,-0.1037426032509643,-1.3465097229505543
2025-07-04,-1.4508798112150383,-0.09431583713651204,-1.3565639740785262
2025-07-07,-1.4546157413700496,-0.1178171739940801,-1.3367985673759695
2025-07-08,-1.4536112297054442,-0.20028785009852879,-1.2533233796069154
2025-07-09,-1.4557760223760172,-0.17938436624979026,-1.276391656126227
2025-07-10,-1.4520399756642932,-0.17086911434160612,-1.281170861322687
2025-07-11,-1.4518843354110433,-0.159085027104517,-1.2927993083065263
2025-07-14,-1.4504952679026977,-0.15360710161895774,-1.29688816628374
2025-07-15,-1.4518681854336177,-0.1522186702063264,-1.2996495152272913
2025-07-16,-1.4532231563971527,-0.14673245393201206,-1.3064907024651407
2025-07-17,-1.452721998878297,-0.14348029532541418,-1.3092417035528827
2025-07-18,-1.4513045665421966,-0.17403315948398834,-1.2772714070582083
2025-07-21,-1.4458828999624258,-0.25078257022396055,-1.1951003297384653
2025-07-22,-1.444840831294948,-0.23290725421555614,-1.2119335770793918
2025-07-23,-1.4424347452582555,-0.20244566120281515,-1.2399890840554404
2025-07-24,-1.4459944683659514,-0.22494810789748398,-1.2210463604684674
2025-07-25,-1.4472067663129098,-0.2280508699546897,-1.21915589635822
2025-07-28,-1.4494141372286695,-0.2459825147971202,-1.2034316224315493
2025-07-29,-1.450230943191273,-0.2593753346340377,-1.1908556085572353
2025-07-30,-1.449437040957482,-0.2817560573673159,-1.167680983590166
2025-07-31,-1.4525648021722957,-0.2971338485022361,-1.1554309536700595
2025-08-01,-1.4526384591841726,-0.2928247787014904,-1.1598136804826822
2025-08-04,-1.4500876346105072,-0.2840269678038556,-1.1660606668066515
2025-08-05,-1.448904342054979,-0.27181987507567307,-1.177084466979306
2025-08-06,-1.448648747199721,-0.2650846013083026,-1.1835641458914183
2025-08-07,-1.4468363861524451,-0.216112733427277,-1.2307236527251681
2025-08-08,-1.4465577280646449,-0.17609820477408178,-1.270459523290563
2025-08-11,-1.4482776125092758,-0.16323413663386255,-1.2850434758754132
2025-08-12,-1.4489624437478008,-0.18174605477857853,-1.2672163889692223
2025-08-13,-1.4486019052976453,-0.22104959452158868,-1.2275523107760566
2025-08-14,-1.4492035595119601,-0.21823054688207355,-1.2309730126298866
2025-08-15,-1.4497908940902486,-0.22532685725577295,-1.2244640368344757
2025-08-18,-1.4503733481100893,-0.22443368806259034,-1.225939660047499
2025-08-19,-1.4520525640266362,-0.22318790887644546,-1.2288646551501907
2025-08-20,-1.4523620586793375,-0.22048198122442209,-1.2318800774549155
