date,pair,signal,z_score,innovation,beta,beta_initial,days_held,reason,phase,beta_window_used,symbol_x,symbol_y
2024-04-01,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-02,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-03,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-08,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-09,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-10,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-11,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-12,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-15,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-16,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-17,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-18,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-19,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-22,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-23,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-24,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-25,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-26,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-29,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-04-30,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-06,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-07,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-08,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-09,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-10,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-13,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-14,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-15,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-16,CU-ZN,ols_training,0.0,0.0,0.7707069820451876,-0.496801,0,ols_training,ols_training,1y,CU,ZN
2024-05-17,CU-ZN,kalman_warmup,-0.29285799165212534,-0.004229752768678097,0.7703375154640182,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-20,CU-ZN,kalman_warmup,-1.0486692908966142,-0.015076554053093716,0.7695366791102694,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-21,CU-ZN,kalman_warmup,1.8617809853409841,0.026779874224237332,0.7709649155998871,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-22,CU-ZN,kalman_warmup,0.9855944708724591,0.014350551000505973,0.7717583570387839,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-23,CU-ZN,kalman_warmup,0.4652711956754751,0.0067735191674103135,0.772146137859571,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-24,CU-ZN,kalman_warmup,0.5319875214777442,0.007714389175028202,0.7726001369676981,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-27,CU-ZN,kalman_warmup,0.27867629105349817,0.00402659166290853,0.7728420947269434,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-28,CU-ZN,kalman_warmup,-0.29385348056558486,-0.004226260656064795,0.7725839945828061,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-29,CU-ZN,kalman_warmup,0.8972382474189563,0.012845178188564788,0.7733782942691187,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-30,CU-ZN,kalman_warmup,0.04423355647981252,0.0006326455283200971,0.7734178186946808,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-05-31,CU-ZN,kalman_warmup,0.7660155914681729,0.010901043731140092,0.7741053073942082,-0.496801,0,kalman_warmup,ols_training,1y,CU,ZN
2024-06-03,CU-ZN,kalman_warmup,-1.2795311650445145,-0.01817114047285351,0.772951539288554,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-04,CU-ZN,kalman_warmup,0.055951437831835094,0.0007971165779032674,0.7730023268369949,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-05,CU-ZN,kalman_warmup,0.23671016216337265,0.003355459155319096,0.773217517009356,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-06,CU-ZN,kalman_warmup,-0.6179058457110771,-0.008717617715713999,0.7726561979554062,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-07,CU-ZN,kalman_warmup,-0.009859109386637862,-0.00013866493345737751,0.7726472430025954,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-11,CU-ZN,kalman_warmup,-0.3610299551239206,-0.0050523102344985915,0.772319561429274,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-12,CU-ZN,kalman_warmup,-0.5027440035057985,-0.007004819934527617,0.771863859693968,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-13,CU-ZN,kalman_warmup,0.22029931203490935,0.003057978975260056,0.7720632539407568,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-14,CU-ZN,kalman_warmup,-0.1047109419891113,-0.0014465632977032072,0.7719686751530958,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-17,CU-ZN,kalman_warmup,-0.020118654515672685,-0.000276557826611068,0.7719505362503871,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-18,CU-ZN,kalman_warmup,0.4849244909708809,0.006632536129387745,0.772386517697278,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-19,CU-ZN,kalman_warmup,0.9081428245256019,0.012373496241036008,0.7732008906649223,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-20,CU-ZN,kalman_warmup,-0.129220650294068,-0.0017590948408923168,0.7730850757078475,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-21,CU-ZN,kalman_warmup,0.03936017766383096,0.000533173557176525,0.7731202535123511,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-24,CU-ZN,kalman_warmup,0.07822749534324021,0.0010543674086047616,0.7731899653524972,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-25,CU-ZN,kalman_warmup,0.025057451020665936,0.0003360473363027694,0.7732122222133581,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-26,CU-ZN,kalman_warmup,1.6036577067585,0.02139903639417895,0.7746319270663887,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-27,CU-ZN,kalman_warmup,0.9185589221417626,0.012353100104185444,0.7754498948934998,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-06-28,CU-ZN,kalman_warmup,1.188047210284069,0.015964785318557162,0.7765076209225793,-0.496801,0,kalman_warmup,kalman_warmup,1y,CU,ZN
2024-07-01,CU-ZN,empty,-0.4945574685395699,-0.006659441088862295,0.7760665993847827,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-02,CU-ZN,empty,-0.3224494179254806,-0.004325497133539358,0.7757798176326318,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-03,CU-ZN,empty,-0.423984862745184,-0.005662005890371802,0.775404153033002,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-04,CU-ZN,empty,0.12005508711728022,0.0015966586052247322,0.775510179318458,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-05,CU-ZN,empty,-0.3919865534348252,-0.005187425555153169,0.7751653465653646,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-08,CU-ZN,empty,-0.6090540922618848,-0.008025848063734742,0.7746311380411351,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-09,CU-ZN,empty,-0.41283158658886354,-0.005422976232566157,0.7742699888189601,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-10,CU-ZN,empty,-0.3232483133521028,-0.004228556598016908,0.7739879312459889,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-11,CU-ZN,empty,0.903962870093796,0.011772078164463906,0.7747740417280002,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-12,CU-ZN,empty,-0.17183023805914743,-0.00223565464770914,0.7746246537050917,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-15,CU-ZN,empty,-0.15644999818947875,-0.002025643603129623,0.7744891226905254,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-16,CU-ZN,empty,0.16827969384427272,0.0021681556940951197,0.774634383809751,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-17,CU-ZN,empty,-1.138554288204061,-0.014597960930492704,0.7736546472291321,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-18,CU-ZN,empty,-0.130152958047539,-0.0016712251600505823,0.7735425372710555,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-19,CU-ZN,empty,0.4807114956914674,0.006142146632155843,0.773955680293278,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-22,CU-ZN,empty,0.7362755153592527,0.009371301217543149,0.7745871286911103,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-23,CU-ZN,empty,-0.21005800153837711,-0.0026674861384865522,0.7744071598439017,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-24,CU-ZN,empty,-0.4678710843601695,-0.005912940459143812,0.7740076942070084,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-25,CU-ZN,empty,-0.0504537972313217,-0.0006351383977367675,0.7739646925027575,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-26,CU-ZN,empty,-0.822076177986476,-0.010296977311661237,0.7732669414667557,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-29,CU-ZN,empty,0.6114768757785146,0.0076466747064074525,0.77378521709309,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-30,CU-ZN,empty,-0.5167689017797795,-0.006442065319726353,0.7733480526540318,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-07-31,CU-ZN,empty,0.25125764322246785,0.003120689741082927,0.7735599046019597,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-01,CU-ZN,empty,-0.35317403903445743,-0.004365923356255408,0.7732632454716988,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-02,CU-ZN,empty,1.2977705685393799,0.015972624019923387,0.7743503983633617,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-05,CU-ZN,empty,-1.3813919904172813,-0.017059879596473593,0.7731892959405811,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-06,CU-ZN,empty,0.4581670245016593,0.005683896757552986,0.7735761473441131,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-07,CU-ZN,empty,-1.0245671896556585,-0.012660193379870677,0.7727134124590705,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-08,CU-ZN,empty,0.4050746188451213,0.005006600115498472,0.7730546594470553,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-09,CU-ZN,empty,1.955683642097008,0.024070420743974807,0.7746963957974161,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-12,CU-ZN,empty,1.7133770760482083,0.021383892026399565,0.7761482431735133,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-13,CU-ZN,empty,-0.21179607629554176,-0.002668792341976811,0.7759674448578348,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-14,CU-ZN,empty,-1.302161430471334,-0.01632967969116983,0.7748588907082832,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-15,CU-ZN,empty,0.16597491396592845,0.002088625568884339,0.7750004369035757,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-16,CU-ZN,empty,0.5441067432524194,0.006813656861151429,0.7754625646111232,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-19,CU-ZN,empty,0.3090730240301323,0.0038567655803358747,0.7757243143227015,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-20,CU-ZN,empty,-0.004957625502264827,-6.158328937466706e-05,0.7757201299799209,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-21,CU-ZN,empty,0.7772746180524729,0.009606856473755698,0.7763736042764775,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-22,CU-ZN,empty,0.5353263807285362,0.006603348095788775,0.7768229107142565,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-23,CU-ZN,empty,1.5268961093579554,0.01876723523745305,0.7781013864741583,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-26,CU-ZN,empty,-0.458872407220074,-0.005677469363915222,0.7777157748487199,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-27,CU-ZN,empty,-0.6600081263375996,-0.0081337552046854,0.7771625870092388,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-28,CU-ZN,empty,0.2831865728909815,0.0034800496916247425,0.7773994721087648,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-29,CU-ZN,empty,0.565078778937977,0.006912182738417982,0.7778706606324169,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-08-30,CU-ZN,empty,-0.14723230513716123,-0.0017948418213613593,0.7777482177157223,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-02,CU-ZN,empty,-0.9819013411712085,-0.011911214931435765,0.7769343383353181,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-03,CU-ZN,empty,0.1683574312258482,0.002041938203714011,0.7770739183718381,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-04,CU-ZN,empty,0.6494367466553921,0.007838390957994434,0.7776109233275353,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-05,CU-ZN,open_long,-2.4850762345927637,-0.029906839497391147,0.7755602654217942,-0.496801,1,z_threshold,signal_generation,1y,CU,ZN
2024-09-06,CU-ZN,holding_long,-1.132282153700437,-0.013974715439491803,0.774609690725778,-0.496801,2,holding,signal_generation,1y,CU,ZN
2024-09-09,CU-ZN,close,0.2900316282528001,0.0035846379751465207,0.7748537881570597,-0.496801,0,z_threshold,signal_generation,1y,CU,ZN
2024-09-10,CU-ZN,empty,-0.7296768953738112,-0.008977027594267994,0.7742418654159859,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-11,CU-ZN,empty,0.3173801748416158,0.003895507639031237,0.7745074715899086,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-12,CU-ZN,empty,1.8798309839298768,0.022968968701405856,0.776074701342046,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-13,CU-ZN,empty,0.9971705846990104,0.01233745559979127,0.7769132557932121,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-18,CU-ZN,empty,-0.009507258398833492,-0.00011762487386413056,0.7769052592334957,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-19,CU-ZN,empty,0.11712725770531687,0.0014418485457969865,0.7770033430488776,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-20,CU-ZN,empty,-0.3617998740991007,-0.00443177563981223,0.7767016090612755,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-23,CU-ZN,empty,-1.4219231159709638,-0.017341633030259374,0.7755194255294949,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-24,CU-ZN,empty,0.3861051879366395,0.004732898665860574,0.7758412749046023,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-25,CU-ZN,empty,1.2391074265729494,0.015124285509150681,0.7768708313160978,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-26,CU-ZN,empty,0.4092789999377035,0.005008928660908296,0.7772113334012656,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-27,CU-ZN,empty,0.1195842380155884,0.0014574176613155743,0.7773104609263284,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-09-30,CU-ZN,empty,0.44859098366320355,0.005440133902462563,0.7776808430388497,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-08,CU-ZN,empty,1.7665703070951695,0.02133774459885629,0.7791361629261293,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-09,CU-ZN,empty,-0.8200210224829966,-0.010009205691652312,0.778455568341715,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-10,CU-ZN,empty,-0.3684108484030781,-0.004489464802203358,0.7781498832062934,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-11,CU-ZN,empty,1.4766239262402203,0.01791625185826007,0.7793710078465298,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-14,CU-ZN,empty,-0.057074706631237045,-0.0006965770804381322,0.7793236289518966,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-15,CU-ZN,empty,-0.44256627813635113,-0.005374382277469891,0.7789572615968886,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-16,CU-ZN,empty,0.9173485168563649,0.011095104128814981,0.7797142654740026,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-17,CU-ZN,empty,-1.7512339538242512,-0.021163953489374165,0.7782696653506321,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-18,CU-ZN,empty,0.593892088236311,0.007251076081717045,0.7787629470965042,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-21,CU-ZN,empty,0.21685668198246436,0.002639110562657976,0.7789426349425218,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-22,CU-ZN,empty,-0.26720378477075457,-0.0032362950086870512,0.7787219783861042,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-23,CU-ZN,empty,0.34723953648885236,0.004186092409305786,0.7790077851785299,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-24,CU-ZN,open_short,2.6233954780496442,0.03148656730933652,0.7811594309475977,-0.496801,1,z_threshold,signal_generation,1y,CU,ZN
2024-10-25,CU-ZN,holding_short,-1.8367569540008397,-0.022684265897906286,0.7796212470150342,-0.496801,2,holding,signal_generation,1y,CU,ZN
2024-10-28,CU-ZN,holding_short,-0.838368666440762,-0.01047616244962235,0.7789124065315152,-0.496801,3,holding,signal_generation,1y,CU,ZN
2024-10-29,CU-ZN,close,0.2594277460812139,0.0032369606568867226,0.7791316852500392,-0.496801,0,z_threshold,signal_generation,1y,CU,ZN
2024-10-30,CU-ZN,empty,-0.045160987321888904,-0.0005608537084427212,0.7790936475934469,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-10-31,CU-ZN,empty,0.7522162564104171,0.00929503337348514,0.7797247886667761,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-01,CU-ZN,empty,-1.2152110413605415,-0.014983563168174285,0.7787070402115237,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-04,CU-ZN,empty,-0.08961541136134639,-0.0011075895822791892,0.7786319086166977,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-05,CU-ZN,empty,-0.45082583057328424,-0.005544216266198276,0.7782553505059178,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-06,CU-ZN,empty,0.30866390368344615,0.003780769079693158,0.778512479700453,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-07,CU-ZN,empty,0.9444523545153258,0.011515978140515415,0.7792967238184724,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-08,CU-ZN,empty,-0.8709420465117191,-0.010613909218657014,0.7785742061435281,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-11,CU-ZN,empty,0.1254400460429903,0.0015268534626908803,0.7786782043064617,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-12,CU-ZN,empty,0.5326778623825604,0.006451755639639956,0.7791186023355854,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-13,CU-ZN,empty,0.00684160717576614,8.25677544185055e-05,0.7791242475019194,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-14,CU-ZN,empty,0.3668640464488885,0.004405296971315309,0.7794260518902628,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-15,CU-ZN,empty,0.10356343967260226,0.0012381951843423167,0.7795109363336273,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-18,CU-ZN,empty,0.237439600164566,0.0028247298395740472,0.7797048169045646,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-19,CU-ZN,empty,0.004735107757879968,5.606539073887973e-05,0.7797086678253856,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-20,CU-ZN,empty,0.9129855684787038,0.010755894794492349,0.7804481450196119,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-21,CU-ZN,empty,0.08637262020672558,0.001016709704241947,0.780518052326653,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-22,CU-ZN,empty,0.4279945095388594,0.005012946064834267,0.7808633465115041,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-25,CU-ZN,empty,0.12576757937225347,0.001467042005657504,0.7809644709657838,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-26,CU-ZN,empty,1.2987225744920432,0.015074486429988099,0.7820050071350758,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-27,CU-ZN,empty,1.903057804773436,0.02216481581714902,0.7835330709314823,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-28,CU-ZN,empty,-1.0648904558844876,-0.01256424896743269,0.7826694621428391,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-11-29,CU-ZN,empty,-0.5990133764092109,-0.007072270838914818,0.7821831388581412,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-02,CU-ZN,empty,0.7416458055981606,0.008728148252203027,0.7827839231053784,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-03,CU-ZN,empty,-0.9467302961590176,-0.011116614889497,0.7820186816199532,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-04,CU-ZN,empty,0.04434794036758839,0.000520468485722958,0.7820544980430193,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-05,CU-ZN,empty,0.49254059451110904,0.005751550332085742,0.7824508368947706,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-06,CU-ZN,empty,-0.3133723444792545,-0.0036454623709953893,0.7821994625802091,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-09,CU-ZN,empty,0.16964574098479154,0.0019645713302001155,0.7823350651138169,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-10,CU-ZN,empty,0.275617725993001,0.0031762355317574986,0.7825544774623172,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-11,CU-ZN,empty,-0.09948046670548948,-0.0011411100345988245,0.7824755951323747,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-12,CU-ZN,empty,0.220768036620616,0.0025197949931499153,0.7826499682825934,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-13,CU-ZN,empty,0.15737949383689387,0.001787728780769271,0.7827738612006786,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-16,CU-ZN,empty,0.15796486889660943,0.001785607151237656,0.7828977789571612,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-17,CU-ZN,empty,-0.4789252604353105,-0.005387229429578255,0.7825234930740814,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-18,CU-ZN,empty,-1.1765667850210686,-0.013183612426344027,0.7816065384920544,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-19,CU-ZN,empty,-0.19767174471487348,-0.0022191944442901956,0.7814522564596365,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-20,CU-ZN,empty,-0.03682040892455135,-0.0004113795077991256,0.7814236185905576,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-23,CU-ZN,empty,-0.08685918968990314,-0.0009655847348231106,0.7813563423254715,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-24,CU-ZN,empty,0.8276629598827733,0.009155082925339286,0.7819949084017906,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-25,CU-ZN,empty,0.7060227627977789,0.00779726741664355,0.7825388659747217,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-26,CU-ZN,empty,0.033993356217104864,0.0003744777065417537,0.7825650070921368,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-27,CU-ZN,empty,-0.783542648990847,-0.0085884480978482,0.7819648118367052,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-30,CU-ZN,empty,0.2736434228493147,0.002993623132208967,0.7821740587629149,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2024-12-31,CU-ZN,empty,0.8288365913477729,0.00902532411182655,0.7828057573790704,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2025-01-02,CU-ZN,empty,-0.1808052961658403,-0.0019657316796291013,0.7826680873966412,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2025-01-03,CU-ZN,empty,-1.8109814529410935,-0.01959369668299793,0.7812939070917483,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2025-01-06,CU-ZN,empty,-1.603664834935414,-0.017547312441365648,0.7800671547296724,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
2025-01-07,CU-ZN,empty,-1.3496710972852668,-0.014883716828984817,0.7790287300156404,-0.496801,0,no_signal,signal_generation,1y,CU,ZN
