trade_id,pair,symbol_x,symbol_y,direction,beta,z_score_open,open_date,close_date,holding_days,lots_x,lots_y,theoretical_ratio,actual_ratio,open_price_x,open_price_y,close_price_x,close_price_y,margin_occupied,gross_pnl,y_pnl,x_pnl,open_commission,close_commission,net_pnl,return_on_margin,close_reason
129,SS-RB,SS,RB,open_long,0.25123779049940587,-2.2652136032463397,2025-02-05,2025-02-06,1,1,4,0.25123779049940587,0.25,13230.96,3327.101,13336.887,3357.756,23903.2608,696.5649999999823,1226.1999999999898,-529.6350000000075,39.847768,40.198935,616.5182969999823,0.025792225678263208,signal
130,SS-HC,SS,HC,open_short,0.2676718904612699,2.225308992502821,2025-01-20,2025-02-06,17,1,4,0.2676718904612699,0.25,12982.143,3471.911,13306.887,3459.041,24459.8586,2138.5199999999986,514.7999999999956,1623.720000000003,40.757431000000004,40.979215,2056.783353999999,0.08408811300323701,signal
131,ZN-SM,ZN,SM,open_short,0.3045265902988877,3.4942060868296236,2025-02-06,2025-02-07,1,3,10,0.3045265902988877,0.3,23650.823,7253.643,23949.627,7280.868,86102.3394,3120.809999999983,-1361.2500000000182,4482.060000000001,143.48889899999998,144.657561,2832.663539999983,0.03289879879849099,signal
132,SS-ZN,SS,ZN,open_long,1.7999477007540015,-2.242308098348631,2025-02-05,2025-02-07,2,9,5,1.7999477007540015,1.8,13230.96,23251.961,13306.415,23949.627,141239.06699999998,14046.174999999948,17441.650000000027,-3395.4750000000786,235.33844499999998,239.50587000000004,13571.330684999948,0.09608765459346988,signal
133,SM-I,SM,I,open_long,0.11194098340444045,-2.7594176903015777,2025-02-06,2025-02-07,1,1,9,0.11194098340444045,0.1111111111111111,7253.643,813.071,7280.868,809.999,92005.4538,-2900.9250000000043,-2764.8000000000025,-136.12500000000182,153.606423,153.080688,-3207.6121110000045,-0.034863282322074744,signal
134,SF-AG,SF,AG,open_short,1.2399144593853955,3.3648836503367754,2025-02-05,2025-02-07,2,5,4,1.2399144593853955,1.25,6295.926,8116.313,6523.174,8070.004,77328.8316,8459.740000000002,2778.540000000012,5681.19999999999,128.87538600000002,129.455918,8201.408696000002,0.1060588725615764,signal
135,CU-SM,CU,SM,open_short,0.09431381898016558,7.296978336094632,2025-02-06,2025-02-07,1,1,10,0.09431381898016558,0.1,76616.868,7253.643,77361.305,7280.868,89509.9788,2360.934999999936,-1361.2500000000182,3722.184999999954,149.153298,150.16998500000003,2061.6117169999357,0.02303219981323396,signal
136,NI-SM,NI,SM,open_short,0.05688798047335181,2.457360129310143,2025-02-06,2025-02-07,1,1,10,0.05688798047335181,0.1,127606.613,7253.643,127369.438,7280.868,58867.05155999999,-1598.425000000021,-1361.2500000000182,-237.1750000000029,98.0577526,98.28256760000001,-1794.765320200021,-0.030488452753077232,signal
137,SN-SM,SN,SM,open_short,0.02790076089099714,6.095090443666782,2025-02-06,2025-02-07,1,1,1,0.02790076089099714,1.0,258159.824,7253.643,259262.901,7280.868,35331.36468,966.9520000000175,-136.12500000000182,1103.0770000000193,58.8856078,59.13344820000001,848.9329440000175,0.024027742819698453,signal
138,AL-SM,AL,SM,open_short,0.35174819617186254,4.728961796440262,2025-02-06,2025-02-07,1,1,3,0.35174819617186254,0.3333333333333333,20382.187,7253.643,20609.548,7280.868,25287.6696,728.4299999999803,-408.37500000000546,1136.8049999999857,42.143116000000006,42.452152,643.8347319999804,0.025460421706869355,signal
139,SS-NI,SS,NI,open_long,9.61110173991847,-2.0467115323292697,2025-01-27,2025-02-10,14,48,5,9.61110173991847,9.6,13205.179,124423.633,13261.021,127849.14,455377.33499999996,3725.454999999856,17127.53499999999,-13402.080000000133,758.272225,764.3781480000001,2202.804626999856,0.004837317226163344,signal
140,AG-SM,AG,SM,open_long,0.8589485337114316,-2.3593290166215466,2025-02-05,2025-02-10,5,6,7,0.8589485337114316,0.8571428571428571,8116.313,6780.293,8078.137,7133.74,116140.61099999999,15806.485000000039,12370.645000000004,3435.8400000000347,193.55568499999998,195.342646,15417.58666900004,0.1327493159907695,signal
141,SF-SM,SF,SM,open_short,1.0979857232192447,3.9376376547382597,2025-02-06,2025-02-10,4,11,10,1.0979857232192447,1.1,6433.468,7253.643,6435.078,7145.74,85979.14679999999,5483.700000000044,5395.150000000012,88.55000000003201,143.304578,142.24325800000003,5198.152164000044,0.06045828968379626,signal
142,PB-RB,PB,RB,open_long,0.19498118555415703,-2.882290202375916,2025-02-05,2025-02-10,5,1,5,0.19498118555415703,0.2,17070.317,3327.101,17169.565,3333.317,30195.796199999997,-185.44000000000324,310.7999999999947,-496.23999999999796,50.34132700000001,50.502735,-286.28406200000325,-0.009480924434110576,signal
143,PB-HC,PB,HC,open_long,0.20062727692517257,-3.0885733878895203,2025-02-05,2025-02-10,5,1,5,0.20062727692517257,0.2,17070.317,3422.991,17169.565,3437.373,30771.1362,222.86000000000513,719.1000000000031,-496.23999999999796,51.30022700000001,51.54329500000001,120.01647800000512,0.003900294003443562,signal
144,CU-SN,CU,SN,open_short,3.3105783598598655,2.0669952287017477,2025-02-05,2025-02-11,6,33,10,3.3105783598598655,3.3,75456.238,254931.031,77234.753,257796.612,1799392.7495999997,264799.16499999986,-28655.810000000056,293454.9749999999,2999.9179160000003,3064.340073,258734.90701099986,0.14379012423414284,signal
145,RB-SF,RB,SF,open_short,1.9152435860708792,2.2436251610573925,2025-02-07,2025-02-11,4,19,10,1.9152435860708792,1.9,3359.32,6523.174,3278.3,6344.652,115699.14000000001,-6467.699999999999,8926.099999999997,-15393.799999999996,192.88590000000002,188.02192000000002,-6848.607819999999,-0.05919324741739652,signal
146,PB-SM,PB,SM,open_long,0.39949331111030434,-2.5097703539788645,2025-02-05,2025-02-12,7,2,5,0.39949331111030434,0.4,17070.317,6780.293,17169.765,6439.641,40825.259399999995,-9510.780000000004,-8516.300000000001,-994.4800000000032,68.04209900000001,66.537735,-9645.359834000004,-0.23625960926533648,stop_loss
147,SM-I,SM,I,open_short,0.12051029299081488,6.450178962767985,2025-02-11,2025-02-12,1,1,8,0.12051029299081488,0.125,6651.245,804.002,6439.641,822.443,81315.33899999999,-15810.820000000025,-14752.800000000025,-1058.0200000000013,135.291565,138.030521,-16084.142086000025,-0.1977996068613823,stop_loss
148,NI-SM,NI,SM,open_long,0.05318067288104974,-3.49542099525061,2025-02-11,2025-02-12,1,1,10,0.05318067288104974,0.1,124982.406,6651.245,124852.985,6439.641,54872.95872,-10450.779000000011,-10580.200000000013,129.4210000000021,91.5089312,89.367007,-10631.654938200012,-0.1937503496476308,stop_loss
149,CU-SM,CU,SM,open_long,0.08754175695539344,-7.3182497145152166,2025-02-11,2025-02-12,1,1,10,0.08754175695539344,0.1,77234.753,6651.245,77178.118,6439.641,86230.3218,-10297.02500000004,-10580.200000000013,283.1749999999738,143.747203,141.57452800000002,-10582.34673100004,-0.12272187451120052,signal
150,SN-SM,SN,SM,open_long,0.026183610403004248,-6.358508539390894,2025-02-11,2025-02-12,1,1,1,0.026183610403004248,1.0,257736.612,6651.245,257167.538,6439.641,34919.140439999996,-488.9460000000081,-1058.0200000000013,569.0739999999932,58.1985674,57.87314860000001,-605.0177160000081,-0.01732624882446872,signal
151,SS-SF,SS,SF,open_long,0.476610179017276,-2.139187573122396,2025-02-05,2025-02-12,7,1,2,0.476610179017276,0.5,13230.96,6295.926,13107.983,6337.668,15495.487199999998,1032.3049999999876,417.4199999999928,614.8849999999948,25.822812000000003,25.783319000000002,980.6988689999876,0.06328932135802659,signal
152,RB-AG,RB,AG,open_short,2.3422138228693794,2.705443079411314,2025-02-05,2025-02-14,9,7,3,2.3422138228693794,2.3333333333333335,3327.101,8116.313,3266.924,8270.477,71766.7386,-11149.77000000004,-6937.38000000003,-4212.390000000009,119.62623100000002,120.17122900000001,-11389.56746000004,-0.15870259234547465,stop_loss
153,ZN-SM,ZN,SM,open_long,0.28589108174763134,-5.520168212782895,2025-02-11,2025-02-14,3,2,7,0.28589108174763134,0.2857142857142857,23692.389,6651.245,24101.735,6343.806,56358.8958,-14853.825000000024,-10760.36500000001,-4093.4600000000137,93.943493,92.610112,-15040.378605000025,-0.2668678722587753,stop_loss
154,AG-SM,AG,SM,open_long,0.8657536611041601,-2.8716347964580455,2025-02-11,2025-02-14,3,6,7,0.8657536611041601,0.8571428571428571,7984.322,6651.245,8270.477,6343.806,114173.10659999998,-36514.31500000007,-10760.36500000001,-25753.95000000006,190.276511,193.27522800000003,-36897.86673900006,-0.3231747636356255,stop_loss
155,AL-SM,AL,SM,open_long,0.3307033926607653,-6.244457132078102,2025-02-11,2025-02-14,3,1,3,0.3307033926607653,0.3333333333333333,20686.54,6651.245,20752.527,6343.806,24382.365,-4941.519999999991,-4611.585000000005,-329.93499999998676,40.640275,39.783944999999996,-5021.944219999991,-0.20596624732670482,stop_loss
156,HC-I,HC,I,open_long,0.23621587247589074,-2.084833629045252,2025-02-13,2025-02-14,1,1,4,0.23621587247589074,0.25,3388.794,802.215,3385.354,800.764,42504.4728,-546.0000000000082,-580.4000000000087,34.400000000000546,70.95478800000001,70.831828,-687.7866160000082,-0.016181511513771982,signal
157,RB-I,RB,I,open_long,0.24488230312287268,-2.204970175144852,2025-02-13,2025-02-14,1,1,4,0.24488230312287268,0.25,3268.724,802.215,3272.924,800.764,42360.3888,-622.4000000000069,-580.4000000000087,-41.99999999999818,70.714648,70.606968,-763.7216160000069,-0.018029145568182484,signal
158,SS-I,SS,I,open_long,0.06089655737387892,-2.17144762571118,2025-02-13,2025-02-14,1,1,10,0.06089655737387892,0.1,13136.335,802.215,13169.909,800.764,103976.601,-1618.8700000000244,-1451.0000000000218,-167.87000000000262,173.57933500000001,173.322709,-1965.7720440000244,-0.018905907916724692,signal
159,SF-AG,SF,AG,open_short,1.2781767433713238,2.6463055721413733,2025-02-14,2025-02-17,3,9,7,1.2781767433713238,1.2857142857142858,6264.412,8264.477,6237.447,8032.487,137965.635,23145.525000000067,24358.950000000073,-1213.4250000000065,229.933725,224.81925,22690.772025000068,0.16446684005767137,signal
160,SF-SM,SF,SM,open_long,1.0822055273461273,-4.009389342013156,2025-02-11,2025-02-18,7,11,10,1.0822055273461273,1.1,6332.652,6651.245,6241.906,6464.959,81706.57320000001,-4323.269999999998,-9314.300000000003,4991.030000000005,136.171622,133.31055600000002,-4592.752177999998,-0.05621031452093743,signal
161,HC-I,HC,I,open_long,0.23390304452795826,-2.289349089782579,2025-02-26,2025-02-28,2,2,9,0.23390304452795826,0.2222222222222222,3435.033,805.138,3435.088,787.786,95044.18320000001,-15617.900000000085,-15616.80000000008,-1.1000000000058208,158.66497200000003,155.541832,-15932.106804000086,-0.16762842572358583,stop_loss
162,RB-I,RB,I,open_long,0.2402752295010712,-2.630276937694905,2025-02-26,2025-03-03,5,1,4,0.2402752295010712,0.25,3344.106,805.138,3313.926,767.089,42591.15120000001,-14917.799999999988,-15219.599999999991,301.8000000000029,71.099252,67.99497200000002,-15056.894223999989,-0.3535216541411538,stop_loss
163,RB-SM,RB,SM,open_short,2.0230805924734407,3.900035767904053,2025-02-06,2025-03-03,25,2,1,2.0230805924734407,2.0,3363.756,7253.643,3307.926,6350.506,12421.600199999999,3399.085,4515.684999999999,-1116.5999999999985,20.708667,19.58221,3358.794123,0.2703994709956935,signal
164,ZN-I,ZN,I,open_long,0.03243725056872467,-2.763207881582925,2025-03-03,2025-03-04,1,1,1,0.03243725056872467,1.0,23681.628,770.089,23662.467,767.335,23441.0448,-179.59500000000162,-275.4000000000019,95.80500000000029,39.083408000000006,39.009167000000005,-257.68757500000163,-0.010993007231486612,signal
165,SF-I,SF,I,open_long,0.125463478287285,-2.0470825089568216,2025-03-03,2025-03-04,1,1,8,0.125463478287285,0.125,6124.354,770.089,6108.535,767.335,77462.75640000001,-2124.105000000013,-2203.2000000000153,79.09500000000207,129.33859400000003,128.882135,-2382.325729000013,-0.030754466271484402,signal
166,HC-SM,HC,SM,open_short,1.9619061437918048,4.1531447498294485,2025-02-06,2025-03-04,26,2,1,1.9619061437918048,2.0,3459.041,7253.643,3404.138,6360.243,12650.2842,3368.9399999999932,4466.999999999998,-1098.060000000005,21.089807,19.976795000000003,3327.8733979999934,0.26306708571812115,signal
167,SS-I,SS,I,open_long,0.05787780063405307,-2.0273120063297987,2025-03-03,2025-03-04,1,1,10,0.05787780063405307,0.1,13266.833,770.089,13294.236,767.335,100199.77979999999,-2891.0150000000203,-2754.000000000019,-137.01500000000124,167.284633,166.76123600000003,-3225.0608690000204,-0.03218630695034742,signal
