,open,high,low,close,volume,open_interest,symbol
2023-08-15,456.317,456.426,455.129,456.242,158399.0,360214.0,AU
2023-08-16,456.529,457.686,456.279,457.402,182198.0,366640.0,AU
2023-08-17,457.348,457.878,455.867,457.136,158015.0,365237.0,AU
2023-08-18,456.927,457.299,455.096,455.419,184525.0,362591.0,AU
2023-08-21,455.427,457.733,454.865,457.316,182465.0,369020.0,AU
2023-08-22,457.153,457.251,455.76,456.792,159531.0,362814.0,AU
2023-08-23,456.915,458.52,456.15,458.2,182734.0,372428.0,AU
2023-08-24,458.528,460.846,458.224,460.275,182440.0,375539.0,AU
2023-08-25,459.49,460.156,458.797,458.873,170610.0,354882.0,AU
2023-08-28,459.641,459.899,457.847,459.039,219939.0,345632.0,AU
2023-08-29,459.7,461.201,458.828,460.605,162137.0,341205.0,AU
2023-08-30,460.103,462.628,459.965,462.04,238318.0,304996.0,AU
2023-08-31,463.113,463.83,462.341,463.676,172997.0,308273.0,AU
2023-09-01,462.625,463.376,461.653,462.986,187316.0,306888.0,AU
2023-09-04,463.958,466.137,462.084,464.92,232471.0,315113.0,AU
2023-09-05,464.152,465.543,463.276,465.034,139266.0,315341.0,AU
2023-09-06,464.903,465.166,463.725,464.343,152288.0,314760.0,AU
2023-09-07,464.098,464.829,463.508,464.244,168606.0,317831.0,AU
2023-09-08,465.113,467.671,464.101,466.947,178882.0,329818.0,AU
2023-09-11,466.384,468.037,466.027,466.654,198051.0,331679.0,AU
2023-09-12,466.889,467.367,466.035,466.9,146994.0,333641.0,AU
2023-09-13,465.718,468.736,465.65,467.735,187696.0,340781.0,AU
2023-09-14,468.181,472.994,466.973,472.086,258845.0,357156.0,AU
2023-09-15,471.991,480.306,467.145,469.84,451713.0,352282.0,AU
2023-09-18,470.41,473.222,466.017,467.438,319995.0,345727.0,AU
2023-09-19,467.445,470.429,466.587,469.968,162878.0,346950.0,AU
2023-09-20,470.394,472.872,469.662,471.509,193799.0,346420.0,AU
2023-09-21,471.576,473.122,470.311,471.013,178531.0,346065.0,AU
2023-09-22,469.316,472.161,468.259,470.604,234005.0,348432.0,AU
2023-09-25,470.918,471.943,469.779,471.65,150434.0,348719.0,AU
2023-09-26,472.125,472.405,470.523,470.773,160482.0,352047.0,AU
2023-09-27,469.365,470.936,464.752,467.189,251826.0,342195.0,AU
2023-09-28,465.549,466.063,455.329,459.81,342526.0,341276.0,AU
2023-10-09,454.91,456.391,452.51,455.44,163553.0,347309.0,AU
2023-10-10,454.449,455.255,450.74,451.249,253518.0,361716.0,AU
2023-10-11,451.475,452.142,450.059,451.112,169932.0,363420.0,AU
2023-10-12,452.615,454.821,451.731,454.489,163733.0,366382.0,AU
2023-10-13,454.27,456.03,453.268,455.655,146749.0,363495.0,AU
2023-10-16,462.453,466.446,460.467,461.954,287169.0,361236.0,AU
2023-10-17,463.06,464.294,462.444,464.198,132947.0,361251.0,AU
2023-10-18,465.619,469.002,464.782,468.675,207356.0,367147.0,AU
2023-10-19,470.786,473.002,469.031,472.058,259416.0,377435.0,AU
2023-10-20,473.164,478.384,472.276,477.499,300525.0,391435.0,AU
2023-10-23,476.565,480.239,474.347,476.772,308140.0,396190.0,AU
2023-10-24,476.83,477.515,475.353,475.991,184769.0,394370.0,AU
2023-10-25,474.248,476.296,473.062,474.895,216793.0,396095.0,AU
2023-10-26,475.673,478.259,473.625,477.712,269827.0,404349.0,AU
2023-10-27,476.74,478.985,475.251,478.185,270530.0,407927.0,AU
2023-10-30,477.021,483.788,476.836,479.196,273875.0,407957.0,AU
2023-10-31,479.429,481.26,479.031,479.737,239173.0,402903.0,AU
2023-11-01,479.547,482.217,477.05,477.963,290702.0,396660.0,AU
2023-11-02,478.842,479.64,477.141,478.721,200790.0,398961.0,AU
2023-11-03,478.987,479.348,477.193,478.271,187723.0,397500.0,AU
2023-11-06,480.16,480.442,475.478,476.172,344416.0,395412.0,AU
2023-11-07,476.024,476.966,473.917,474.233,178231.0,392235.0,AU
2023-11-08,471.618,473.476,470.532,472.042,221301.0,387049.0,AU
2023-11-09,471.716,472.598,468.671,469.1,235154.0,382785.0,AU
2023-11-10,468.727,472.602,468.126,471.619,225962.0,380260.0,AU
2023-11-13,469.711,472.269,467.572,470.231,212470.0,380910.0,AU
2023-11-14,469.15,471.961,468.633,471.817,184662.0,381941.0,AU
2023-11-15,471.588,474.537,471.032,473.226,226609.0,383070.0,AU
2023-11-16,473.684,473.708,471.303,472.125,179832.0,383448.0,AU
2023-11-17,471.905,474.717,471.565,473.745,219472.0,385294.0,AU
2023-11-20,472.499,473.273,468.244,468.316,242770.0,383745.0,AU
2023-11-21,466.919,467.666,464.165,467.326,254614.0,385349.0,AU
2023-11-22,467.125,470.059,465.871,466.429,300224.0,390829.0,AU
2023-11-23,467.244,468.485,464.842,465.858,215429.0,389132.0,AU
2023-11-24,465.472,466.405,465.263,466.338,112646.0,388964.0,AU
2023-11-27,466.631,471.576,466.598,470.48,245391.0,379129.0,AU
2023-11-28,471.296,472.491,470.178,472.034,193893.0,375534.0,AU
2023-11-29,472.222,477.379,471.651,475.913,287119.0,388262.0,AU
2023-11-30,475.813,476.945,475.195,476.205,202243.0,388732.0,AU
2023-12-01,475.813,477.286,474.874,476.402,192889.0,391461.0,AU
