,open,high,low,close,volume,open_interest,symbol
2022-03-22,4852.638,4897.582,4840.816,4863.078,1217147.0,2714644.0,RB
2022-03-23,4855.041,4930.28,4805.459,4925.984,1737093.0,2782320.0,RB
2022-03-24,4937.575,4961.24,4887.277,4897.084,1720147.0,2722454.0,RB
2022-03-25,4898.782,4982.762,4892.99,4977.826,1610217.0,2695516.0,RB
2022-03-28,4967.074,5049.141,4946.547,5031.323,1819092.0,2685826.0,RB
2022-03-29,5019.851,5049.61,4991.244,5012.845,1528356.0,2670903.0,RB
2022-03-30,4966.684,5033.435,4922.214,5029.981,1834907.0,2528664.0,RB
2022-03-31,5057.552,5108.039,4999.584,5057.416,2014049.0,2442275.0,RB
2022-04-01,5055.899,5158.196,5045.973,5154.71,1572534.0,2472654.0,RB
2022-04-06,5151.065,5182.33,5078.053,5118.949,1286799.0,2449593.0,RB
2022-04-07,5119.287,5142.264,5036.642,5070.153,1756773.0,2445894.0,RB
2022-04-08,5054.813,5100.19,4957.764,5021.454,2040907.0,2393993.0,RB
2022-04-11,5019.551,5041.301,4869.258,4878.239,2083982.0,2403523.0,RB
2022-04-12,4886.943,5034.927,4878.557,5033.91,1948249.0,2427996.0,RB
2022-04-13,5034.55,5038.396,4918.585,4921.059,2155080.0,2436055.0,RB
2022-04-14,4942.754,5034.645,4934.355,5003.996,1888067.0,2405879.0,RB
2022-04-15,5001.549,5075.826,4996.041,5047.547,1602464.0,2420660.0,RB
2022-04-18,5020.294,5084.046,4962.116,5061.16,1942462.0,2436428.0,RB
2022-04-19,5072.072,5123.242,5001.154,5014.226,2490767.0,2456777.0,RB
2022-04-20,5021.351,5139.168,5015.618,5102.418,1920121.0,2494868.0,RB
2022-04-21,5109.078,5125.051,5020.152,5053.672,1936520.0,2427163.0,RB
2022-04-22,5057.919,5071.552,4961.801,4963.709,1747280.0,2399407.0,RB
2022-04-25,4958.76,4987.659,4766.545,4779.188,2940776.0,2363615.0,RB
2022-04-26,4790.759,4872.516,4746.42,4826.56,2000522.0,2334057.0,RB
2022-04-27,4842.901,4898.81,4812.534,4859.641,2092030.0,2325326.0,RB
2022-04-28,4854.7,4867.364,4778.641,4843.505,2075203.0,2303012.0,RB
